"step","Tanimoto_ROCS_sim","Custom_alerts","Linker_Num_Aromatic_Rings","Linker_Effective_Length","ADV","PostDock_Tanimoto_ROCS_sim","raw_Linker_Num_Aromatic_Rings","raw_Linker_Effective_Length","raw_ADV","Valid_SMILES","Number_of_SMILES_found","Average_score","docking_weight"
92,0,0,0,0,0,0,0,0,0,0,140,0,"1"
93,0,0,0,0,0,0,0,0,0,0,140,0,"1"
94,0,0,0,0,0,0,0,0,0,0,140,0,"1"
95,0,0,0,0,0,0,0,0,0,0,140,0,"1"
96,0,0,0,0,0,0,0,0,0,0,140,0,"1"
97,0,0,0,0,0,0,0,0,0,0,140,0,"1"
98,0,0,0,0,0,0,0,0,0,0,140,0,"1"
99,0,0,0,0,0,0,0,0,0,0,140,0,"1"
100,0,0,0,0,0,0,0,0,0,0,140,0,"1"
101,0,0,0,0,0,0,0,0,0,0,140,0,"1"
102,0,0,0,0,0,0,0,0,0,0,140,0,"1"
103,0,0,0,0,0,0,0,0,0,0,140,0,"1"
104,0,0,0,0,0,0,0,0,0,0,140,0,"1"
105,0,0,0,0,0,0,0,0,0,0,140,0,"1"
106,0,0,0,0,0,0,0,0,0,0,140,0,"1"
107,0,0,0,0,0,0,0,0,0,0,140,0,"1"
108,0,0,0,0,0,0,0,0,0,0,140,0,"1"
109,0,0,0,0,0,0,0,0,0,0,140,0,"1"
110,0,0,0,0,0,0,0,0,0,0,140,0,"1"
111,0,0,0,0,0,0,0,0,0,0,140,0,"1"
112,0,0,0,0,0,0,0,0,0,0,140,0,"1"
113,0,0,0,0,0,0,0,0,0,0,140,0,"1"
114,0,0,0,0,0,0,0,0,0,0,140,0,"1"
115,0,0,0,0,0,0,0,0,0,0,140,0,"1"
116,0,0,0,0,0,0,0,0,0,0,140,0,"1"
117,0,0,0,0,0,0,0,0,0,0,140,0,"1"
118,0,0,0,0,0,0,0,0,0,0,140,0,"1"
119,0,0,0,0,0,0,0,0,0,0,140,0,"1"
120,0,0,0,0,0,0,0,0,0,0,140,0,"1"
121,0,0,0,0,0,0,0,0,0,0,140,0,"1"
122,0,0,0,0,0,0,0,0,0,0,140,0,"1"
123,0,0,0,0,0,0,0,0,0,0,140,0,"1"
124,0,0,0,0,0,0,0,0,0,0,140,0,"1"
125,0,0,0,0,0,0,0,0,0,0,140,0,"1"
126,0,0,0,0,0,0,0,0,0,0,140,0,"1"
127,0,0,0,0,0,0,0,0,0,0,140,0,"1"
128,0,0,0,0,0,0,0,0,0,0,140,0,"1"
129,0,0,0,0,0,0,0,0,0,0,140,0,"1"
130,0,0,0,0,0,0,0,0,0,0,140,0,"1"
131,0,0,0,0,0,0,0,0,0,0,140,0,"1"
132,0,0,0,0,0,0,0,0,0,0,140,0,"1"
133,0,0,0,0,0,0,0,0,0,0,140,0,"1"
134,0,0,0,0,0,0,0,0,0,0,140,0,"1"
135,0,0,0,0,0,0,0,0,0,0,140,0,"1"
136,0,0,0,0,0,0,0,0,0,0,140,0,"1"
137,0,0,0,0,0,0,0,0,0,0,140,0,"1"
138,0,0,0,0,0,0,0,0,0,0,140,0,"1"
139,0,0,0,0,0,0,0,0,0,0,140,0,"1"
140,0,0,0,0,0,0,0,0,0,0,140,0,"1"
141,0,0,0,0,0,0,0,0,0,0,140,0,"1"
142,0,0,0,0,0,0,0,0,0,0,140,0,"1"
143,0,0,0,0,0,0,0,0,0,0,140,0,"1"
144,0,0,0,0,0,0,0,0,0,0,140,0,"1"
145,0,0,0,0,0,0,0,0,0,0,140,0,"1"
146,0,0,0,0,0,0,0,0,0,0,140,0,"1"
147,0,0,0,0,0,0,0,0,0,0,140,0,"1"
148,0,0,0,0,0,0,0,0,0,0,140,0,"1"
149,0,0,0,0,0,0,0,0,0,0,140,0,"1"
150,0,0,0,0,0,0,0,0,0,0,140,0,"1"
151,0,0,0,0,0,0,0,0,0,0,140,0,"1"
152,0,0,0,0,0,0,0,0,0,0,140,0,"1"
153,0,0,0,0,0,0,0,0,0,0,140,0,"1"
154,0,0,0,0,0,0,0,0,0,0,140,0,"1"
155,0,0,0,0,0,0,0,0,0,0,140,0,"1"
156,0,0,0,0,0,0,0,0,0,0,140,0,"1"
157,0,0,0,0,0,0,0,0,0,0,140,0,"1"
158,0,0,0,0,0,0,0,0,0,0,140,0,"1"
159,0,0,0,0,0,0,0,0,0,0,140,0,"1"
160,0,0,0,0,0,0,0,0,0,0,140,0,"1"
161,0,0,0,0,0,0,0,0,0,0,140,0,"1"
162,0,0,0,0,0,0,0,0,0,0,140,0,"1"
163,0,0,0,0,0,0,0,0,0,0,140,0,"1"
164,0,0,0,0,0,0,0,0,0,0,140,0,"1"
165,0,0,0,0,0,0,0,0,0,0,140,0,"1"
166,0,0,0,0,0,0,0,0,0,0,140,0,"1"
167,0,0,0,0,0,0,0,0,0,0,140,0,"1"
168,0,0,0,0,0,0,0,0,0,0,140,0,"1"
169,0,0,0,0,0,0,0,0,0,0,140,0,"1"
170,0,0,0,0,0,0,0,0,0,0,140,0,"1"
171,0,0,0,0,0,0,0,0,0,0,140,0,"1"
172,0,0,0,0,0,0,0,0,0,0,140,0,"1"
173,0,0,0,0,0,0,0,0,0,0,140,0,"1"
174,0,0,0,0,0,0,0,0,0,0,140,0,"1"
175,0,0,0,0,0,0,0,0,0,0,140,0,"1"
176,0,0,0,0,0,0,0,0,0,0,140,0,"1"
177,0,0,0,0,0,0,0,0,0,0,140,0,"1"
178,0,0,0,0,0,0,0,0,0,0,140,0,"1"
179,0,0,0,0,0,0,0,0,0,0,140,0,"1"
180,0,0,0,0,0,0,0,0,0,0,140,0,"1"
181,0,0,0,0,0,0,0,0,0,0,140,0,"1"
182,0,0,0,0,0,0,0,0,0,0,140,0,"1"
183,0,0,0,0,0,0,0,0,0,0,140,0,"1"
184,0,0,0,0,0,0,0,0,0,0,140,0,"1"
185,0,0,0,0,0,0,0,0,0,0,140,0,"1"
186,0,0,0,0,0,0,0,0,0,0,140,0,"1"
187,0,0,0,0,0,0,0,0,0,0,140,0,"1"
188,0,0,0,0,0,0,0,0,0,0,140,0,"1"
189,0,0,0,0,0,0,0,0,0,0,140,0,"1"
190,0,0,0,0,0,0,0,0,0,0,140,0,"1"
191,0,0,0,0,0,0,0,0,0,0,140,0,"1"
192,0,0,0,0,0,0,0,0,0,0,140,0,"1"
193,0,0,0,0,0,0,0,0,0,0,140,0,"1"
194,0,0,0,0,0,0,0,0,0,0,140,0,"1"
195,0,0,0,0,0,0,0,0,0,0,140,0,"1"
196,0,0,0,0,0,0,0,0,0,0,140,0,"1"
197,0,0,0,0,0,0,0,0,0,0,140,0,"1"
198,0,0,0,0,0,0,0,0,0,0,140,0,"1"
199,0,0,0,0,0,0,0,,,,,,"1"
0,0.18329031765460968,0.3461538553237915,0.692307710647583,0.5897436141967773,0.5885297656059265,0.012635390274226665,0.08974359184503555,6.974359035491943,-6.871705055236816,70.5128173828125,55,0.24795971810817719,"2"
1,0.033693768084049225,0.08602150529623032,0.12903225421905518,0.05376344174146652,0.13702239096164703,0.10405915975570679,0.08602150529623032,0.8279569745063782,-2.010451555252075,13.978494644165039,68,0.07161100208759308,"2"
2,0.08586634695529938,0.26436781883239746,0.3563218414783478,0.3103448152542114,0.32310089468955994,0.2720697224140167,0.25287356972694397,3.436781644821167,-4.154091835021973,36.78160858154297,100,0.23137176036834717,"2"
3,0.1764824390411377,0.5833333134651184,0.1944444477558136,0.6944444179534912,0.5938875675201416,0.4685247838497162,1.1944444179534912,8,-5.557916641235352,69.44444274902344,123,0.38885316252708435,"2"
4,0.18764686584472656,0.52173912525177,0.47826087474823,0.5652173757553101,0.5192421078681946,0.2287830412387848,0.8405796885490417,8.057971000671387,-2.959507703781128,68.1159439086914,169,0.3429275453090668,"2"
5,0.1109919622540474,0.449438214302063,0.43820226192474365,0.37078651785850525,0.3490177392959595,0.20935870707035065,0.2584269642829895,5.4157304763793945,-2.7688090801239014,47.191009521484375,211,0.3233973979949951,"2"
6,0.16404218971729279,0.5714285969734192,0.5595238208770752,0.5595238208770752,0.4905093014240265,0.14338096976280212,0.6428571343421936,6.9285712242126465,-4.9011430740356445,61.904762268066406,263,0.4100549817085266,"2"
7,0.19772420823574066,0.7272727489471436,0.6818181872367859,0.7272727489471436,0.749675989151001,0.5534643530845642,0.9545454382896423,6.4772725105285645,-10.388477325439453,81.81818389892578,297,0.5903803110122681,"2"
8,0.15638668835163116,0.48148149251937866,0.5555555820465088,0.5185185074806213,0.56947922706604,0.2761249840259552,0.654321014881134,5.086419582366943,-7.978419780731201,60.49382781982422,344,0.37774911522865295,"2"
9,0.15836459398269653,0.04838709533214569,0.6129032373428345,0.5645161271095276,0.6159754395484924,0.2167862355709076,0.5806451439857483,5.854838848114014,-7.651209831237793,64.51612854003906,384,0.04359593242406845,"2"
10,0.1756134033203125,0.5161290168762207,0.6451612710952759,0.5806451439857483,0.6129513382911682,0.2873055636882782,0.4838709533214569,6.064516067504883,-8.213871002197266,64.51612854003906,402,0.44481563568115234,"2"
11,0.05281699821352959,0.20000000298023224,0.20000000298023224,0.125,0.13339760899543762,0.10764467716217041,0.17499999701976776,2.700000047683716,-1.6184749603271484,20,409,0.11498663574457169,"2"
12,0.1380704790353775,0.5166666507720947,0.550000011920929,0.550000011920929,0.4112250506877899,0.06248778477311134,0.550000011920929,6.583333492279053,-2.631500244140625,55,442,0.3734191358089447,"2"
13,0.13702592253684998,0.5526315569877625,0.44736841320991516,0.5526315569877625,0.4467318058013916,0.1944686472415924,0.6578947305679321,5.684210300445557,-4.883447170257568,55.26315689086914,460,0.34438785910606384,"2"
14,0.13234390318393707,0.3947368562221527,0.4736842215061188,0.5,0.4841907024383545,0.17840874195098877,0.5263158082962036,4.8947367668151855,-6.3619208335876465,50,472,0.17408862709999084,"2"
15,0.003932733088731766,0.016129031777381897,0.016129031777381897,0.016129031777381897,0.015581865794956684,0.014184130355715752,0,0.19354838132858276,-0.17448386549949646,1.6129032373428345,473,0.015521185472607613,"2"
16,0.17149244248867035,0.6388888955116272,0.6944444179534912,0.6944444179534912,0.6382324695587158,0.3665352463722229,0.6666666865348816,6.583333492279053,-8.416889190673828,69.44444274902344,495,0.47427812218666077,"2"
17,0.012671073898673058,0.032786883413791656,0.04918032884597778,0.04918032884597778,0.030401360243558884,0,0.016393441706895828,0.5737704634666443,-0.17134426534175873,4.918032646179199,498,0.025273485109210014,"2"
18,0,0,0,0,0,0,0,0,0,0,498,0,"2"
19,0,0,0,0,0,0,0,0,0,0,498,0,"2"
20,0,0,0,0,0,0,0,0,0,0,498,0,"2"
21,0.13394460082054138,0.5,0.5,0.5,0.4719044268131256,0.1315707266330719,0.5,4.666666507720947,-5.998722076416016,50,506,0.3707655072212219,"2"
22,0.010478316806256771,0.042553190141916275,0.042553190141916275,0.042553190141916275,0.03966039419174194,0,0.042553190141916275,0.4893617033958435,-0.435574471950531,4.255319118499756,507,0.016871141269803047,"2"
23,0.09224808216094971,0.3255814015865326,0.3488371968269348,0.3488371968269348,0.2743649184703827,0.07822214812040329,0.3255814015865326,4.093023300170898,-2.903395652770996,34.88372039794922,519,0.18180370330810547,"2"
24,0.06099822744727135,0.22448979318141937,0.2448979616165161,0.2448979616165161,0.1960686296224594,0.059347882866859436,0.2448979616165161,2.551020383834839,-2.5009796619415283,24.489795684814453,529,0.14082156121730804,"2"
25,0,0,0,0,0,0,0,0,0,0,529,0,"2"
26,0.011098693124949932,0.013698630034923553,0.04109589010477066,0.027397260069847107,0.02711937017738819,0.025627681985497475,0,0.34246575832366943,-0.2893972396850586,4.109589099884033,532,0.010890624485909939,"2"
27,0,0,0,0,0,0,0,0,0,0,532,0,"2"
28,0.027214789763092995,0.1111111119389534,0.1111111119389534,0.1111111119389534,0.08944118022918701,0.0000024898856736399466,0,1.1111111640930176,-1.1076887845993042,11.11111068725586,537,0.08022142201662064,"2"
29,0,0,0,0,0,0,0,0,0,0,537,0,"2"
30,0,0,0,0,0,0,0,0,0,0,537,0,"2"
31,0.17121529579162598,0.7333333492279053,0.7333333492279053,0.20000000298023224,0.730384886264801,0.19417232275009155,0.06666667014360428,4.4666666984558105,-11.175867080688477,73.33333587646484,548,0.5176551342010498,"2"
32,0.08799920976161957,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.3956712782382965,0,0.2666666805744171,3.3333332538604736,-5.218866348266602,40,552,0.21225467324256897,"2"
33,0.054598525166511536,0.25,0.25,0.25,0.24886508285999298,0,0,2,-3.5910000801086426,25,553,0.19954602420330048,"2"
34,0.173274964094162,0.6666666865348816,0.7222222089767456,0.3888888955116272,0.7145907282829285,0.3223973512649536,0.3333333432674408,4.888888835906982,-10.04949951171875,72.22222137451172,564,0.4508797228336334,"2"
35,0.12440058588981628,0.5333333611488342,0.5333333611488342,0.2666666805744171,0.5309115052223206,0.3242884874343872,0,3.7333333492279053,-7.956599712371826,53.33333206176758,569,0.2915882170200348,"2"
36,0.07442859560251236,0.3333333432674408,0.3333333432674408,0,0.33283111453056335,0,0,1.5,-5.428499698638916,33.33333206176758,571,0.19979912042617798,"2"
37,0.13707372546195984,0.5833333134651184,0.5833333134651184,0.1666666716337204,0.5817301869392395,0.07849735766649246,0.0833333358168602,3.1666667461395264,-9.111499786376953,58.33333206176758,575,0.23209406435489655,"2"
38,0.17309154570102692,0.6111111044883728,0.6666666865348816,0.1666666716337204,0.6647788286209106,0.05233157053589821,0,3.777777671813965,-10.326555252075195,66.66666412353516,582,0.22172018885612488,"2"
39,0.25830191373825073,0.8999999761581421,0.8999999761581421,0.6000000238418579,0.8955051302909851,0,0,6.099999904632568,-13.023900032043457,90,587,0.39868631958961487,"2"
40,0.2576010525226593,1,1,0.6666666865348816,0.916278600692749,0,0,7,-13.175167083740234,100,591,0.21783816814422607,"2"
41,0.2063618004322052,0.7948718070983887,0.8461538553237915,0.5384615659713745,0.6204493641853333,0.17615319788455963,0,10.615385055541992,-5.215897560119629,84.61538696289062,619,0.41750794649124146,"2"
42,0.21203060448169708,0.824999988079071,0.824999988079071,0.625,0.492762953042984,0,0,10.25,1.430899977684021,82.5,651,0.4671993851661682,"2"
43,0.25786930322647095,1,1,1,0.7119793891906738,0,0,12,-4.855916500091553,100,661,0.552932858467102,"2"
44,0.18262404203414917,0.7837837934494019,0.7837837934494019,0.2432432472705841,0.2701406180858612,0,0,13.351351737976074,6.831162452697754,78.37837982177734,687,0.28003257513046265,"2"
45,0.2545831799507141,1,1,1,0.6659924983978271,0,0,11.636363983154297,-1.272999882698059,100,690,0.16494086384773254,"2"
46,0.14968717098236084,0.5714285969734192,0.5714285969734192,0.3928571343421936,0.42775648832321167,0,0,7.5,-0.9988926649093628,57.14285659790039,698,0.14194180071353912,"2"
47,0.17165547609329224,0.6666666865348816,0.75,0.4583333432674408,0.5060125589370728,0,0,10.666666984558105,-5.538541793823242,75,711,0.24845056235790253,"2"
48,0.24715107679367065,0.8333333134651184,1,1,0.8303758502006531,0,0,8.666666984558105,-10.628833770751953,100,715,0.33570969104766846,"2"
49,0.3101761043071747,1,1,1,0.9913350939750671,0,0,8.199999809265137,-13.24579906463623,100,715,0,"2"
50,0.27058809995651245,1,1,1,0.992489218711853,0,0,7.5,-13.48699951171875,100,715,0,"2"
51,0.21097536385059357,0.800000011920929,1,0.800000011920929,0.805831253528595,0,0,7.199999809265137,-11.188400268554688,100,718,0.2040252983570099,"2"
52,0.23207902908325195,1,1,0.5,0.9949969053268433,0,0,6.5,-14.358999252319336,100,718,0,"2"
53,0.23839475214481354,1,1,0,0.9970759749412537,0,0,6,-15.130999565124512,100,718,0,"2"
54,0.09620904922485352,0.1818181872367859,0.7272727489471436,0.27272728085517883,0.3813520669937134,0,0,4.363636493682861,-5.355454444885254,72.7272720336914,724,0,"2"
55,0.1087401956319809,0.13333334028720856,0.5333333611488342,0.06666667014360428,0.4060213267803192,0,0,2.799999952316284,-6.227799892425537,53.33333206176758,728,0,"2"
56,0.16115012764930725,0.20000000298023224,0.6000000238418579,0,0.598847508430481,0,0,3,-9.583200454711914,60,728,0,"2"
57,0.15196384489536285,0.2857142984867096,0.5714285969734192,0.1428571492433548,0.569525420665741,0,0,3.4285714626312256,-8.661713600158691,57.14285659790039,728,0,"2"
58,0.17123354971408844,0.6666666865348816,1,0.3333333432674408,0.6813924908638,0,0,6.333333492279053,-9.655999183654785,100,729,0,"2"
59,0.05500461906194687,0,0.30000001192092896,0,0.20489811897277832,0,0,1.600000023841858,-3.1663999557495117,30,729,0,"2"
60,0.22937363386154175,0.3333333432674408,0.8333333134651184,0.1666666716337204,0.8308910727500916,0,0,4.833333492279053,-12.855334281921387,83.33333587646484,729,0,"2"
61,0.1996222734451294,0.5,0.75,0.25,0.7468267679214478,0.23161427676677704,0,4.5,-10.930500030517578,75,730,0,"2"
62,0.17123354971408844,0.6666666865348816,0.6666666865348816,0.3333333432674408,0.6636457443237305,0,0,4.333333492279053,-9.655999183654785,66.66666412353516,730,0,"2"
63,0.16442978382110596,0.4000000059604645,0.6000000238418579,0.20000000298023224,0.5975924730300903,0,0,3.799999952316284,-8.813799858093262,60,730,0,"2"
64,0.3121505081653595,1,1,1,0.9930925369262695,0,0,7.5,-13.641500473022461,100,730,0,"2"
65,0.039329417049884796,0.1428571492433548,0.1428571492433548,0.1428571492433548,0.14198018610477448,0,0,1,-1.9767142534255981,14.285714149475098,730,0,"2"
66,0.27530592679977417,1,1,1,0.9938613176345825,0,0,7,-13.836999893188477,100,730,0,"2"
67,0.27530592679977417,1,1,1,0.9938613176345825,0,0,7,-13.836999893188477,100,730,0,"2"
68,0.09176864475011826,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.33128711581230164,0,0,2.3333332538604736,-4.612333297729492,33.33333206176758,730,0,"2"
69,0.27530592679977417,1,1,1,0.9938613176345825,0,0,7,-13.836999893188477,100,730,0,"2"
70,0.3121505081653595,1,1,1,0.9930925369262695,0,0,7.5,-13.641500473022461,100,730,0,"2"
71,0.3121505081653595,1,1,1,0.9930925369262695,0,0,7.5,-13.641500473022461,100,730,0,"2"
72,0.3121505081653595,1,1,1,0.9930925369262695,0,0,7.5,-13.641500473022461,100,730,0,"2"
73,0.3121505081653595,1,1,1,0.9930925369262695,0,0,7.5,-13.641500473022461,100,730,0,"2"
74,0.3121505081653595,1,1,1,0.9930925369262695,0,0,7.5,-13.641500473022461,100,730,0,"2"
75,0.3121505081653595,1,1,1,0.9930925369262695,0,0,7.5,-13.641500473022461,100,730,0,"2"
76,0.2869119942188263,1,1,0.6666666865348816,0.994751513004303,0,0,7,-14.379000663757324,100,730,0,"2"
77,0.27530592679977417,1,1,1,0.9938613176345825,0,0,7,-13.836999893188477,100,730,0,"2"
78,0.27530592679977417,1,1,1,0.9938613176345825,0,0,7,-13.836999893188477,100,730,0,"2"
79,0.27530592679977417,1,1,1,0.9938613176345825,0,0,7,-13.836999893188477,100,730,0,"2"
80,0.2558704614639282,1,1,0.5,0.9959654211997986,0,0,6.5,-14.845499992370605,100,730,0,"2"
81,0.27530592679977417,1,1,1,0.9938613176345825,0,0,7,-13.836999893188477,100,730,0,"2"
82,0.27530592679977417,1,1,1,0.9938613176345825,0,0,7,-13.836999893188477,100,730,0,"2"
83,0.27530592679977417,1,1,1,0.9938613176345825,0,0,7,-13.836999893188477,100,730,0,"2"
84,0.27530592679977417,1,1,1,0.9938613176345825,0,0,7,-13.836999893188477,100,730,0,"2"
85,0.27530592679977417,1,1,1,0.9938613176345825,0,0,7,-13.836999893188477,100,730,0,"2"
86,0.27530592679977417,1,1,1,0.9938613176345825,0,0,7,-13.836999893188477,100,730,0,"2"
87,0.27530592679977417,1,1,1,0.9938613176345825,0,0,7,-13.836999893188477,100,730,0,"2"
88,0.3121505081653595,1,1,1,0.9930925369262695,0,0,7.5,-13.641500473022461,100,730,0,"2"
89,0.3121505081653595,1,1,1,0.9930925369262695,0,0,7.5,-13.641500473022461,100,730,0,"2"
90,0.27530592679977417,1,1,1,0.9938613176345825,0,0,7,-13.836999893188477,100,730,0,"2"
91,0.27530592679977417,1,1,1,0.9938613176345825,0,0,7,-13.836999893188477,100,730,0,"2"
92,0.13765296339988708,0.5,0.5,0.5,0.49693065881729126,0,0,3.5,-6.918499946594238,50,730,0,"2"
93,0.27530592679977417,1,1,1,0.9938613176345825,0,0,7,-13.836999893188477,100,730,0,"2"
94,0.27530592679977417,1,1,1,0.9938613176345825,0,0,7,-13.836999893188477,100,730,0,"2"
95,0.27530592679977417,1,1,1,0.9938613176345825,0,0,7,-13.836999893188477,100,730,0,"2"
96,0.27530592679977417,1,1,1,0.9938613176345825,0,0,7,-13.836999893188477,100,730,0,"2"
97,0.27530592679977417,1,1,1,0.9938613176345825,0,0,7,-13.836999893188477,100,730,0,"2"
